data,casos_novos,taxa_de_crescimento_casos,media_movel_casos
2020-05-26,1,-81.0,66.28571428571429
2020-05-27,240,239.0,100.57142857142857
2020-05-28,120,-120.0,117.71428571428571
2020-05-29,155,35.0,100.71428571428571
2020-05-30,103,-52.0,100.0
2020-05-31,146,43.0,121.0
2020-06-01,124,-22.0,127.0
2020-06-02,248,124.0,162.28571428571428
2020-06-03,0,-248.0,128.0
2020-06-04,572,572.0,192.57142857142858
2020-06-05,295,-277.0,212.57142857142858
2020-06-06,210,-85.0,227.85714285714286
2020-06-07,213,3.0,237.42857142857142
2020-06-08,205,-8.0,249.0
2020-06-09,218,13.0,244.71428571428572
2020-06-10,215,-3.0,275.42857142857144
2020-06-11,94,-121.0,207.14285714285714
2020-06-12,49,-45.0,172.0
2020-06-13,2,-47.0,142.28571428571428
2020-06-14,1,-1.0,112.0
2020-06-15,36,35.0,87.85714285714286
2020-06-16,178,142.0,82.14285714285714
2020-06-17,157,-21.0,73.85714285714286
2020-06-18,47,-110.0,67.14285714285714
2020-06-19,280,233.0,100.14285714285714
2020-06-20,51,-229.0,107.14285714285714
2020-06-21,38,-13.0,112.42857142857143
2020-06-22,1612,1574.0,337.57142857142856
2020-06-23,347,-1265.0,361.7142857142857
2020-06-24,870,523.0,463.57142857142856
2020-06-25,882,12.0,582.8571428571429
2020-06-26,84,-798.0,554.8571428571429
2020-06-27,1094,1010.0,703.8571428571429
2020-06-28,59,-1035.0,706.8571428571429
2020-06-29,44,-15.0,482.85714285714283
2020-06-30,457,413.0,498.57142857142856
2020-07-01,2080,1623.0,671.4285714285714
2020-07-02,609,-1471.0,632.4285714285714
2020-07-03,312,-297.0,665.0
2020-07-04,123,-189.0,526.2857142857143
2020-07-05,13,-110.0,519.7142857142857
2020-07-06,205,192.0,542.7142857142857
2020-07-07,130,-75.0,496.0
2020-07-08,423,293.0,259.2857142857143
2020-07-09,674,251.0,268.57142857142856
2020-07-10,437,-237.0,286.42857142857144
2020-07-11,119,-318.0,285.85714285714283
2020-07-12,252,133.0,320.0
2020-07-13,225,-27.0,322.85714285714283
2020-07-14,536,311.0,380.85714285714283
2020-07-15,614,78.0,408.14285714285717
2020-07-16,526,-88.0,387.0
2020-07-17,275,-251.0,363.85714285714283
2020-07-18,65,-210.0,356.14285714285717
2020-07-19,70,5.0,330.14285714285717
2020-07-20,83,13.0,309.85714285714283
2020-07-21,741,658.0,339.14285714285717
2020-07-22,769,28.0,361.2857142857143
2020-07-23,679,-90.0,383.14285714285717
2020-07-24,431,-248.0,405.42857142857144
2020-07-25,378,-53.0,450.14285714285717
2020-07-26,41,-337.0,446.0
2020-07-27,331,290.0,481.42857142857144
2020-07-28,548,217.0,453.85714285714283
2020-07-29,388,-160.0,399.42857142857144
2020-07-30,412,24.0,361.2857142857143
2020-07-31,444,32.0,363.14285714285717
2020-08-01,368,-76.0,361.7142857142857
2020-08-02,28,-340.0,359.85714285714283
2020-08-03,1,-27.0,312.7142857142857
2020-08-04,824,823.0,352.14285714285717
2020-08-05,515,-309.0,370.2857142857143
2020-08-06,547,32.0,389.57142857142856
2020-08-07,328,-219.0,373.0
2020-08-08,347,19.0,370.0
2020-08-09,29,-318.0,370.14285714285717
2020-08-10,390,361.0,425.7142857142857
2020-08-11,0,-390.0,308.0
2020-08-12,872,872.0,359.0
2020-08-13,395,-477.0,337.2857142857143
2020-08-14,337,-58.0,338.57142857142856
2020-08-15,203,-134.0,318.0
2020-08-16,10,-193.0,315.2857142857143
2020-08-17,408,398.0,317.85714285714283
2020-08-18,236,-172.0,351.57142857142856
2020-08-19,338,102.0,275.2857142857143
2020-08-20,158,-180.0,241.42857142857142
2020-08-21,246,88.0,228.42857142857142
2020-08-22,128,-118.0,217.71428571428572
2020-08-23,22,-106.0,219.42857142857142
2020-08-24,180,158.0,186.85714285714286
2020-08-25,253,73.0,189.28571428571428
2020-08-26,254,1.0,177.28571428571428
2020-08-27,177,-77.0,180.0
2020-08-28,249,72.0,180.42857142857142
2020-08-29,145,-104.0,182.85714285714286
2020-08-30,21,-124.0,182.71428571428572
2020-08-31,143,122.0,177.42857142857142
2020-09-01,243,100.0,176.0
2020-09-02,236,-7.0,173.42857142857142
2020-09-03,237,1.0,182.0
2020-09-04,252,15.0,182.42857142857142
2020-09-05,135,-117.0,181.0
2020-09-06,7,-128.0,179.0
2020-09-07,42,35.0,164.57142857142858
2020-09-08,149,107.0,151.14285714285714
2020-09-09,245,96.0,152.42857142857142
2020-09-10,183,-62.0,144.71428571428572
2020-09-11,173,-10.0,133.42857142857142
2020-09-12,124,-49.0,131.85714285714286
2020-09-13,9,-115.0,132.14285714285714
2020-09-14,185,176.0,152.57142857142858
2020-09-15,216,31.0,162.14285714285714
2020-09-16,160,-56.0,150.0
2020-09-17,236,76.0,157.57142857142858
2020-09-18,293,57.0,174.71428571428572
2020-09-19,177,-116.0,182.28571428571428
2020-09-20,19,-158.0,183.71428571428572
2020-09-21,149,130.0,178.57142857142858
2020-09-22,288,139.0,188.85714285714286
2020-09-23,248,-40.0,201.42857142857142
2020-09-24,197,-51.0,195.85714285714286
2020-09-25,179,-18.0,179.57142857142858
2020-09-26,193,14.0,181.85714285714286
2020-09-27,40,-153.0,184.85714285714286
2020-09-28,134,94.0,182.71428571428572
2020-09-29,215,81.0,172.28571428571428
2020-09-30,168,-47.0,160.85714285714286
2020-10-01,205,37.0,162.0
2020-10-02,219,14.0,167.71428571428572
2020-10-03,61,-158.0,148.85714285714286
2020-10-04,0,-61.0,143.14285714285714
2020-10-05,76,76.0,134.85714285714286
2020-10-06,127,51.0,122.28571428571429
2020-10-07,182,55.0,124.28571428571429
2020-10-08,183,1.0,121.14285714285714
2020-10-09,262,79.0,127.28571428571429
2020-10-10,145,-117.0,139.28571428571428
2020-10-11,10,-135.0,140.71428571428572
2020-10-12,33,23.0,134.57142857142858
2020-10-13,115,82.0,132.85714285714286
2020-10-14,391,276.0,162.71428571428572
2020-10-15,227,-164.0,169.0
2020-10-16,196,-31.0,159.57142857142858
2020-10-17,132,-64.0,157.71428571428572
2020-10-18,40,-92.0,162.0
2020-10-19,141,101.0,177.42857142857142
2020-10-20,163,22.0,184.28571428571428
2020-10-21,162,-1.0,151.57142857142858
2020-10-22,275,113.0,158.42857142857142
2020-10-23,282,7.0,170.71428571428572
2020-10-24,202,-80.0,180.71428571428572
2020-10-25,76,-126.0,185.85714285714286
2020-10-26,183,107.0,191.85714285714286
2020-10-27,226,43.0,200.85714285714286
2020-10-28,222,-4.0,209.42857142857142
2020-10-29,218,-4.0,201.28571428571428
2020-10-30,263,45.0,198.57142857142858
2020-10-31,113,-150.0,185.85714285714286
2020-11-01,58,-55.0,183.28571428571428
2020-11-02,92,34.0,170.28571428571428
2020-11-03,127,35.0,156.14285714285714
2020-11-04,242,115.0,159.0
2020-11-05,294,52.0,169.85714285714286
2020-11-06,335,41.0,180.14285714285714
2020-11-07,118,-217.0,180.85714285714286
2020-11-08,5,-113.0,173.28571428571428
2020-11-09,61,56.0,168.85714285714286
2020-11-10,248,187.0,186.14285714285714
2020-11-11,289,41.0,192.85714285714286
2020-11-12,184,-105.0,177.14285714285714
2020-11-13,228,44.0,161.85714285714286
2020-11-14,109,-119.0,160.57142857142858
2020-11-15,38,-71.0,165.28571428571428
2020-11-16,172,134.0,181.14285714285714
2020-11-17,163,-9.0,169.0
2020-11-18,207,44.0,157.28571428571428
2020-11-19,245,38.0,166.0
2020-11-20,156,-89.0,155.71428571428572
2020-11-21,91,-65.0,153.14285714285714
2020-11-22,162,71.0,170.85714285714286
2020-11-23,91,-71.0,159.28571428571428
2020-11-24,243,152.0,170.71428571428572
2020-11-25,142,-101.0,161.42857142857142
2020-11-26,137,-5.0,146.0
2020-11-27,45,-92.0,130.14285714285714
2020-11-28,276,231.0,156.57142857142858
2020-11-29,84,-192.0,145.42857142857142
2020-11-30,156,72.0,154.71428571428572
2020-12-01,216,60.0,150.85714285714286
2020-12-02,212,-4.0,160.85714285714286
2020-12-03,96,-116.0,155.0
2020-12-04,288,192.0,189.71428571428572
2020-12-05,207,-81.0,179.85714285714286
2020-12-06,87,-120.0,180.28571428571428
2020-12-07,24,-63.0,161.42857142857142
2020-12-08,102,78.0,145.14285714285714
2020-12-09,321,219.0,160.71428571428572
2020-12-10,296,-25.0,189.28571428571428
2020-12-11,219,-77.0,179.42857142857142
2020-12-12,149,-70.0,171.14285714285714
2020-12-13,30,-119.0,163.0
2020-12-14,31,1.0,164.0
2020-12-15,52,21.0,156.85714285714286
2020-12-16,343,291.0,160.0
2020-12-17,125,-218.0,135.57142857142858
2020-12-18,121,-4.0,121.57142857142857
2020-12-19,0,-121.0,100.28571428571429
2020-12-20,147,147.0,117.0
2020-12-21,103,-44.0,127.28571428571429
2020-12-22,174,71.0,144.71428571428572
2020-12-23,168,-6.0,119.71428571428571
2020-12-24,82,-86.0,113.57142857142857
2020-12-25,42,-40.0,102.28571428571429
2020-12-26,26,-16.0,106.0
2020-12-27,28,2.0,89.0
2020-12-28,45,17.0,80.71428571428571
2020-12-29,127,82.0,74.0
2020-12-30,152,25.0,71.71428571428571
2020-12-31,18,-134.0,62.57142857142857
2021-01-01,138,120.0,76.28571428571429
2021-01-02,15,-123.0,74.71428571428571
2021-01-03,65,50.0,80.0
2021-01-04,72,7.0,83.85714285714286
2021-01-05,130,58.0,84.28571428571429
2021-01-06,124,-6.0,80.28571428571429
2021-01-07,103,-21.0,92.42857142857143
2021-01-08,170,67.0,97.0
2021-01-09,82,-88.0,106.57142857142857
2021-01-10,43,-39.0,103.42857142857143
2021-01-11,85,42.0,105.28571428571429
2021-01-12,155,70.0,108.85714285714286
2021-01-13,209,54.0,121.0
2021-01-14,88,-121.0,118.85714285714286
2021-01-15,215,127.0,125.28571428571429
2021-01-16,179,-36.0,139.14285714285714
2021-01-17,66,-113.0,142.42857142857142
2021-01-18,138,72.0,150.0
2021-01-19,198,60.0,156.14285714285714
2021-01-20,105,-93.0,141.28571428571428
2021-01-21,98,-7.0,142.71428571428572
2021-01-22,260,162.0,149.14285714285714
2021-01-23,156,-104.0,145.85714285714286
2021-01-24,109,-47.0,152.0
2021-01-25,179,70.0,157.85714285714286
2021-01-26,225,46.0,161.71428571428572
2021-01-27,204,-21.0,175.85714285714286
2021-01-28,293,89.0,203.71428571428572
2021-01-29,217,-76.0,197.57142857142858
2021-01-30,173,-44.0,200.0
2021-01-31,91,-82.0,197.42857142857142
2021-02-01,88,-3.0,184.42857142857142
2021-02-02,273,185.0,191.28571428571428
2021-02-03,187,-86.0,188.85714285714286
2021-02-04,268,81.0,185.28571428571428
2021-02-05,163,-105.0,177.57142857142858
2021-02-06,150,-13.0,174.28571428571428
2021-02-07,76,-74.0,172.14285714285714
2021-02-08,130,54.0,178.14285714285714
2021-02-09,222,92.0,170.85714285714286
2021-02-10,250,28.0,179.85714285714286
2021-02-11,226,-24.0,173.85714285714286
2021-02-12,185,-41.0,177.0
2021-02-13,188,3.0,182.42857142857142
2021-02-14,51,-137.0,178.85714285714286
2021-02-15,131,80.0,179.0
2021-02-16,301,170.0,190.28571428571428
2021-02-17,254,-47.0,190.85714285714286
2021-02-18,290,36.0,200.0
2021-02-19,416,126.0,233.0
2021-02-20,101,-315.0,220.57142857142858
2021-02-21,158,57.0,235.85714285714286
2021-02-22,153,-5.0,239.0
2021-02-23,267,114.0,234.14285714285714
2021-02-24,339,72.0,246.28571428571428
2021-02-25,283,-56.0,245.28571428571428
2021-02-26,403,120.0,243.42857142857142
2021-02-27,221,-182.0,260.57142857142856
2021-02-28,53,-168.0,245.57142857142858
2021-03-01,81,28.0,235.28571428571428
2021-03-02,315,234.0,242.14285714285714
2021-03-03,393,78.0,249.85714285714286
2021-03-04,283,-110.0,249.85714285714286
2021-03-05,206,-77.0,221.71428571428572
2021-03-06,87,-119.0,202.57142857142858
2021-03-07,22,-65.0,198.14285714285714
2021-03-08,0,-22.0,186.57142857142858
2021-03-09,35,35.0,146.57142857142858
2021-03-10,815,780.0,206.85714285714286
2021-03-11,286,-529.0,207.28571428571428
2021-03-12,243,-43.0,212.57142857142858
2021-03-13,171,-72.0,224.57142857142858
2021-03-14,74,-97.0,232.0
2021-03-15,111,37.0,247.85714285714286
2021-03-16,294,183.0,284.85714285714283
2021-03-17,241,-53.0,202.85714285714286
2021-03-18,213,-28.0,192.42857142857142
2021-03-19,276,63.0,197.14285714285714
2021-03-20,160,-116.0,195.57142857142858
2021-03-21,71,-89.0,195.14285714285714
2021-03-22,163,92.0,202.57142857142858
2021-03-23,240,77.0,194.85714285714286
2021-03-24,230,-10.0,193.28571428571428
2021-03-25,201,-29.0,191.57142857142858
2021-03-26,191,-10.0,179.42857142857142
2021-03-27,116,-75.0,173.14285714285714
2021-03-28,38,-78.0,168.42857142857142
2021-03-29,0,-38.0,145.14285714285714
2021-03-30,291,291.0,152.42857142857142
2021-03-31,275,-16.0,158.85714285714286
2021-04-01,220,-55.0,161.57142857142858
2021-04-02,146,-74.0,155.14285714285714
2021-04-03,68,-78.0,148.28571428571428
2021-04-04,18,-50.0,145.42857142857142
2021-04-05,155,137.0,167.57142857142858
2021-04-06,120,-35.0,143.14285714285714
2021-04-07,0,-120.0,103.85714285714286
2021-04-08,434,434.0,134.42857142857142
2021-04-09,270,-164.0,152.14285714285714
2021-04-10,138,-132.0,162.14285714285714
2021-04-11,43,-95.0,165.71428571428572
2021-04-12,219,176.0,174.85714285714286
2021-04-13,327,108.0,204.42857142857142
2021-04-14,334,7.0,252.14285714285714
2021-04-15,241,-93.0,224.57142857142858
2021-04-16,246,5.0,221.14285714285714
2021-04-17,156,-90.0,223.71428571428572
2021-04-18,27,-129.0,221.42857142857142
2021-04-19,145,118.0,210.85714285714286
2021-04-20,271,126.0,202.85714285714286
2021-04-21,239,-32.0,189.28571428571428
2021-04-22,183,-56.0,181.0
2021-04-23,237,54.0,179.71428571428572
2021-04-24,170,-67.0,181.71428571428572
2021-04-25,58,-112.0,186.14285714285714
2021-04-26,132,74.0,184.28571428571428
2021-04-27,207,75.0,175.14285714285714
2021-04-28,217,10.0,172.0
2021-04-29,241,24.0,180.28571428571428
2021-04-30,220,-21.0,177.85714285714286
2021-05-01,131,-89.0,172.28571428571428
2021-05-02,24,-107.0,167.42857142857142
2021-05-03,150,126.0,170.0
2021-05-04,196,46.0,168.42857142857142
2021-05-05,261,65.0,174.71428571428572
2021-05-06,299,38.0,183.0
2021-05-07,185,-114.0,178.0
2021-05-08,174,-11.0,184.14285714285714
2021-05-09,28,-146.0,184.71428571428572
2021-05-10,153,125.0,185.14285714285714
2021-05-11,216,63.0,188.0
2021-05-12,231,15.0,183.71428571428572
2021-05-13,243,12.0,175.71428571428572
2021-05-14,240,-3.0,183.57142857142858
2021-05-15,183,-57.0,184.85714285714286
2021-05-16,63,-120.0,189.85714285714286
2021-05-17,108,45.0,183.42857142857142
2021-05-18,356,248.0,203.42857142857142
2021-05-19,261,-95.0,207.71428571428572
2021-05-20,343,82.0,222.0
2021-05-21,312,-31.0,232.28571428571428
2021-05-22,199,-113.0,234.57142857142858
2021-05-23,65,-134.0,234.85714285714286
2021-05-24,128,63.0,237.71428571428572
2021-05-25,227,99.0,219.28571428571428
2021-05-26,173,-54.0,206.71428571428572
2021-05-27,100,-73.0,172.0
2021-05-28,211,111.0,157.57142857142858
2021-05-29,178,-33.0,154.57142857142858
2021-05-30,47,-131.0,152.0
2021-05-31,151,104.0,155.28571428571428
2021-06-01,295,144.0,165.0
2021-06-02,254,-41.0,176.57142857142858
2021-06-03,80,-174.0,173.71428571428572
2021-06-04,410,330.0,202.14285714285714
2021-06-05,161,-249.0,199.71428571428572
2021-06-06,107,-54.0,208.28571428571428
2021-06-07,41,-66.0,192.57142857142858
2021-06-08,10,-31.0,151.85714285714286
2021-06-09,46,36.0,122.14285714285714
2021-06-10,1300,1254.0,296.42857142857144
2021-06-11,389,-911.0,293.42857142857144
2021-06-12,211,-178.0,300.57142857142856
2021-06-13,48,-163.0,292.14285714285717
2021-06-14,207,159.0,315.85714285714283
2021-06-15,404,197.0,372.14285714285717
2021-06-16,334,-70.0,413.2857142857143
2021-06-17,337,3.0,275.7142857142857
2021-06-18,312,-25.0,264.7142857142857
2021-06-19,199,-113.0,263.0
2021-06-20,51,-148.0,263.42857142857144
2021-06-21,2,-49.0,234.14285714285714
2021-06-22,18,16.0,179.0
2021-06-23,901,883.0,260.0
2021-06-24,232,-669.0,245.0
2021-06-25,274,42.0,239.57142857142858
2021-06-26,270,-4.0,249.71428571428572
2021-06-27,95,-175.0,256.0
2021-06-28,6,-89.0,256.57142857142856
2021-06-29,213,207.0,284.42857142857144
2021-06-30,425,212.0,216.42857142857142
2021-07-01,223,-202.0,215.14285714285714
2021-07-02,289,66.0,217.28571428571428
2021-07-03,193,-96.0,206.28571428571428
2021-07-04,59,-134.0,201.14285714285714
2021-07-05,122,63.0,217.71428571428572
2021-07-06,257,135.0,224.0
2021-07-07,331,74.0,210.57142857142858
2021-07-08,182,-149.0,204.71428571428572
2021-07-09,327,145.0,210.14285714285714
2021-07-10,150,-177.0,204.0
2021-07-11,99,-51.0,209.71428571428572
2021-07-12,50,-49.0,199.42857142857142
2021-07-13,324,274.0,209.0
2021-07-14,0,-324.0,161.71428571428572
2021-07-15,615,615.0,223.57142857142858
2021-07-16,316,-299.0,222.0
2021-07-17,195,-121.0,228.42857142857142
2021-07-18,32,-163.0,218.85714285714286
2021-07-19,36,4.0,216.85714285714286
2021-07-20,313,277.0,215.28571428571428
2021-07-21,323,10.0,261.42857142857144
2021-07-22,216,-107.0,204.42857142857142
2021-07-23,127,-89.0,177.42857142857142
2021-07-24,210,83.0,179.57142857142858
2021-07-25,31,-179.0,179.42857142857142
2021-07-26,131,100.0,193.0
2021-07-27,242,111.0,182.85714285714286
2021-07-28,240,-2.0,171.0
2021-07-29,188,-52.0,167.0
2021-07-30,134,-54.0,168.0
2021-07-31,89,-45.0,150.71428571428572
2021-08-01,30,-59.0,150.57142857142858
2021-08-02,62,32.0,140.71428571428572
2021-08-03,122,60.0,123.57142857142857
2021-08-04,138,16.0,109.0
2021-08-05,126,-12.0,100.14285714285714
2021-08-06,115,-11.0,97.42857142857143
2021-08-07,96,-19.0,98.42857142857143
2021-08-08,29,-67.0,98.28571428571429
2021-08-09,60,31.0,98.0
2021-08-10,151,91.0,102.14285714285714
2021-08-11,128,-23.0,100.71428571428571
2021-08-12,138,10.0,102.42857142857143
2021-08-13,12,-126.0,87.71428571428571
2021-08-14,177,165.0,99.28571428571429
2021-08-15,17,-160.0,97.57142857142857
2021-08-16,97,80.0,102.85714285714286
2021-08-17,120,23.0,98.42857142857143
2021-08-18,130,10.0,98.71428571428571
2021-08-19,196,66.0,107.0
2021-08-20,140,-56.0,125.28571428571429
2021-08-21,98,-42.0,114.0
2021-08-22,8,-90.0,112.71428571428571
2021-08-23,98,90.0,112.85714285714286
2021-08-24,16,-82.0,98.0
2021-08-25,170,154.0,103.71428571428571
2021-08-26,25,-145.0,79.28571428571429
2021-08-27,92,67.0,72.42857142857143
2021-08-28,46,-46.0,65.0
2021-08-29,9,-37.0,65.14285714285714
2021-08-30,56,47.0,59.142857142857146
2021-08-31,118,62.0,73.71428571428571
2021-09-01,79,-39.0,60.714285714285715
2021-09-02,90,11.0,70.0
2021-09-03,0,-90.0,56.857142857142854
2021-09-04,126,126.0,68.28571428571429
2021-09-05,12,-114.0,68.71428571428571
2021-09-06,0,-12.0,60.714285714285715
2021-09-07,4,4.0,44.42857142857143
2021-09-08,0,-4.0,33.142857142857146
2021-09-09,6,6.0,21.142857142857142
2021-09-10,3,-3.0,21.571428571428573
2021-09-11,111,108.0,19.428571428571427
2021-09-12,5,-106.0,18.428571428571427
2021-09-13,0,-5.0,18.428571428571427
2021-09-14,591,591.0,102.28571428571429
2021-09-15,2,-589.0,102.57142857142857
2021-09-16,7,5.0,102.71428571428571
2021-09-17,102,95.0,116.85714285714286
2021-09-18,1,-101.0,101.14285714285714
2021-09-19,1,0.0,100.57142857142857
2021-09-20,2,1.0,100.85714285714286
2021-09-21,5,3.0,17.142857142857142
2021-09-22,6,1.0,17.714285714285715
2021-09-23,16,10.0,19.0
2021-09-24,17,1.0,6.857142857142857
2021-09-25,17,0.0,9.142857142857142
2021-09-26,1,-16.0,9.142857142857142
2021-09-27,0,-1.0,8.857142857142858
2021-09-28,9,9.0,9.428571428571429
2021-09-29,0,-9.0,8.571428571428571
2021-09-30,13,13.0,8.142857142857142
2021-10-01,10,-3.0,7.142857142857143
2021-10-02,1,-9.0,4.857142857142857
2021-10-03,1,0.0,4.857142857142857
2021-10-04,0,-1.0,4.857142857142857
2021-10-05,0,0.0,3.5714285714285716
2021-10-06,0,0.0,3.5714285714285716
2021-10-07,5,5.0,2.4285714285714284
2021-10-08,13,8.0,2.857142857142857
2021-10-09,9,-4.0,4.0
2021-10-10,1,-8.0,4.0
2021-10-11,6,5.0,4.857142857142857
2021-10-12,0,-6.0,4.857142857142857
2021-10-13,7,7.0,5.857142857142857
2021-10-14,7,0.0,6.142857142857143
2021-10-15,5,-2.0,5.0
2021-10-16,0,-5.0,3.7142857142857144
2021-10-17,10,10.0,5.0
2021-10-18,521,511.0,78.57142857142857
2021-10-19,60,-461.0,87.14285714285714
2021-10-20,33,-27.0,90.85714285714286
2021-10-21,50,17.0,97.0
2021-10-22,38,-12.0,101.71428571428571
2021-10-23,35,-3.0,106.71428571428571
2021-10-24,8,-27.0,106.42857142857143
2021-10-25,28,20.0,36.0
2021-10-26,29,1.0,31.571428571428573
2021-10-27,32,3.0,31.428571428571427
2021-10-28,38,6.0,29.714285714285715
2021-10-29,8,-30.0,25.428571428571427
2021-10-30,12,4.0,22.142857142857142
2021-10-31,5,-7.0,21.714285714285715
2021-11-01,18,13.0,20.285714285714285
2021-11-02,4,-14.0,16.714285714285715
2021-11-03,32,28.0,16.714285714285715
2021-11-04,47,15.0,18.0
2021-11-05,54,7.0,24.571428571428573
2021-11-06,32,-22.0,27.428571428571427
2021-11-07,1,-31.0,26.857142857142858
2021-11-08,8,7.0,25.428571428571427
2021-11-09,82,74.0,36.57142857142857
2021-11-10,31,-51.0,36.42857142857143
2021-11-11,0,-31.0,29.714285714285715
2021-11-12,0,0.0,22.0
2021-11-13,0,0.0,17.428571428571427
2021-11-14,0,0.0,17.285714285714285
2021-11-15,0,0.0,16.142857142857142
2021-11-16,0,0.0,4.428571428571429
2021-11-17,0,0.0,0.0
2021-11-18,0,0.0,0.0
2021-11-19,0,0.0,0.0
2021-11-20,0,0.0,0.0
2021-11-21,0,0.0,0.0
2021-11-22,0,0.0,0.0
2021-11-23,0,0.0,0.0
2021-11-24,0,0.0,0.0
2021-11-25,0,0.0,0.0
2021-11-26,0,0.0,0.0
2021-11-27,0,0.0,0.0
2021-11-28,0,0.0,0.0
2021-11-29,0,0.0,0.0
2021-11-30,0,0.0,0.0
2021-12-01,0,0.0,0.0
2021-12-02,0,0.0,0.0
2021-12-03,0,0.0,0.0
2021-12-04,0,0.0,0.0
2021-12-05,0,0.0,0.0
2021-12-06,0,0.0,0.0
2021-12-07,0,0.0,0.0
2021-12-08,0,0.0,0.0
2021-12-09,0,0.0,0.0
2021-12-10,0,0.0,0.0
2021-12-11,0,0.0,0.0
2021-12-12,0,0.0,0.0
2021-12-13,0,0.0,0.0
2021-12-14,0,0.0,0.0
2021-12-15,0,0.0,0.0
2021-12-16,0,0.0,0.0
2021-12-17,0,0.0,0.0
